dataset,filename,emotion,length,path
tess,03_tess_neutral_198.wav,neutral,2.1498412698412697,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/03_tess_neutral_198.wav
ravdees,01-2-speech_ravdees_happy_103.wav,happy,3.937278911564626,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/01-2-speech_ravdees_happy_103.wav
iemocap,04_iemocap_neutral_851.wav,neutral,4.394512471655329,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_851.wav
iemocap,04_iemocap_happy_958.wav,happy,2.0,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_958.wav
tess,03_tess_fearful_173.wav,fearful,1.6043990929705216,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/03_tess_fearful_173.wav
savee,02_savee_neutral_24.wav,neutral,4.630612244897959,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/02_savee_neutral_24.wav
ravdees,01-2-speech_ravdees_disgust_50.wav,disgust,4.170839002267574,/home/amr/Desktop/KayMo/datasets/kaymodb/disgust/01-2-speech_ravdees_disgust_50.wav
tess,03_tess_fearful_137.wav,fearful,1.4535600907029478,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/03_tess_fearful_137.wav
savee,02_savee_sad_7.wav,sad,6.226439909297052,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/02_savee_sad_7.wav
tess,03_tess_angry_175.wav,angry,1.8882993197278912,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/03_tess_angry_175.wav
tess,03_tess_fearful_49.wav,fearful,1.9467573696145124,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/03_tess_fearful_49.wav
iemocap,04_iemocap_neutral_76.wav,neutral,2.2300226757369614,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_76.wav
tess,03_tess_fearful_51.wav,fearful,1.5406349206349206,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/03_tess_fearful_51.wav
iemocap,04_iemocap_happy_867.wav,happy,7.2,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_867.wav
ravdees,01-2-speech_ravdees_fearful_41.wav,fearful,3.5035374149659866,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/01-2-speech_ravdees_fearful_41.wav
tess,03_tess_angry_291.wav,angry,2.145668934240363,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/03_tess_angry_291.wav
tess,03_tess_fearful_23.wav,fearful,1.5021315192743765,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/03_tess_fearful_23.wav
ravdees,01-2-speech_ravdees_angry_91.wav,angry,3.803809523809524,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/01-2-speech_ravdees_angry_91.wav
iemocap,04_iemocap_happy_238.wav,happy,2.9700226757369617,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_238.wav
tess,03_tess_angry_363.wav,angry,2.139183673469388,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/03_tess_angry_363.wav
ravdees,01-1-songs_ravdees_happy_161.wav,happy,4.237596371882086,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/01-1-songs_ravdees_happy_161.wav
tess,03_tess_sad_305.wav,sad,2.4280272108843537,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/03_tess_sad_305.wav
iemocap,04_iemocap_sad_591.wav,sad,7.807437641723356,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_591.wav
ravdees,01-1-songs_ravdees_calm_23.wav,calm,5.438775510204081,/home/amr/Desktop/KayMo/datasets/kaymodb/calm/01-1-songs_ravdees_calm_23.wav
tess,03_tess_neutral_151.wav,neutral,2.104580498866213,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/03_tess_neutral_151.wav
iemocap,04_iemocap_angry_357.wav,angry,3.4,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_357.wav
iemocap,04_iemocap_neutral_1226.wav,neutral,2.74,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_1226.wav
tess,03_tess_happy_187.wav,happy,2.035736961451247,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/03_tess_happy_187.wav
tess,03_tess_surprised_288.wav,surprised,2.394285714285714,/home/amr/Desktop/KayMo/datasets/kaymodb/surprised/03_tess_surprised_288.wav
iemocap,04_iemocap_neutral_736.wav,neutral,1.6,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_736.wav
tess,03_tess_surprised_356.wav,surprised,1.909750566893424,/home/amr/Desktop/KayMo/datasets/kaymodb/surprised/03_tess_surprised_356.wav
iemocap,04_iemocap_angry_1004.wav,angry,3.0640362811791384,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_1004.wav
ravdees,01-2-speech_ravdees_neutral_50.wav,neutral,3.5035374149659866,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/01-2-speech_ravdees_neutral_50.wav
tess,03_tess_happy_358.wav,happy,1.9394557823129253,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/03_tess_happy_358.wav
iemocap,04_iemocap_happy_844.wav,happy,3.3899773242630387,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_844.wav
iemocap,04_iemocap_neutral_329.wav,neutral,10.039954648526077,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_329.wav
iemocap,04_iemocap_happy_787.wav,happy,8.197505668934241,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_787.wav
ravdees,01-2-speech_ravdees_angry_68.wav,angry,4.104126984126984,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/01-2-speech_ravdees_angry_68.wav
iemocap,04_iemocap_neutral_971.wav,neutral,3.2165079365079365,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_971.wav
iemocap,04_iemocap_neutral_58.wav,neutral,3.319954648526077,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_58.wav
tess,03_tess_angry_172.wav,angry,2.11124716553288,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/03_tess_angry_172.wav
iemocap,04_iemocap_happy_974.wav,happy,2.7699773242630386,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_974.wav
iemocap,04_iemocap_neutral_1619.wav,neutral,3.0490702947845807,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_1619.wav
iemocap,04_iemocap_neutral_984.wav,neutral,1.959954648526077,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_984.wav
tess,03_tess_happy_343.wav,happy,2.085532879818594,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/03_tess_happy_343.wav
iemocap,04_iemocap_neutral_150.wav,neutral,5.899954648526077,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_150.wav
savee,02_savee_disgust_51.wav,disgust,2.881768707482993,/home/amr/Desktop/KayMo/datasets/kaymodb/disgust/02_savee_disgust_51.wav
iemocap,04_iemocap_happy_279.wav,happy,7.289977324263038,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_279.wav
iemocap,04_iemocap_neutral_78.wav,neutral,3.4,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_78.wav
iemocap,04_iemocap_sad_703.wav,sad,1.14,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_703.wav
iemocap,04_iemocap_angry_57.wav,angry,5.059954648526077,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_57.wav
emodb,0_emodb_fearful_65.wav,fearful,1.829705215419501,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/0_emodb_fearful_65.wav
ravdees,01-2-speech_ravdees_calm_57.wav,calm,3.603628117913832,/home/amr/Desktop/KayMo/datasets/kaymodb/calm/01-2-speech_ravdees_calm_57.wav
tess,03_tess_happy_144.wav,happy,1.9799092970521541,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/03_tess_happy_144.wav
emodb,0_emodb_happy_20.wav,happy,2.449886621315193,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/0_emodb_happy_20.wav
tess,03_tess_neutral_218.wav,neutral,2.1239455782312926,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/03_tess_neutral_218.wav
iemocap,04_iemocap_neutral_1637.wav,neutral,1.259954648526077,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_1637.wav
ravdees,01-1-songs_ravdees_calm_10.wav,calm,4.838185941043084,/home/amr/Desktop/KayMo/datasets/kaymodb/calm/01-1-songs_ravdees_calm_10.wav
iemocap,04_iemocap_sad_431.wav,sad,10.49718820861678,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_431.wav
iemocap,04_iemocap_happy_1247.wav,happy,7.62,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_1247.wav
ravdees,01-1-songs_ravdees_sad_157.wav,sad,4.8048072562358275,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/01-1-songs_ravdees_sad_157.wav
iemocap,04_iemocap_neutral_613.wav,neutral,2.888843537414966,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_613.wav
iemocap,04_iemocap_happy_1499.wav,happy,12.021950113378685,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_1499.wav
emodb,0_emodb_bored_23.wav,bored,2.2699773242630386,/home/amr/Desktop/KayMo/datasets/kaymodb/bored/0_emodb_bored_23.wav
tess,03_tess_angry_73.wav,angry,1.988344671201814,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/03_tess_angry_73.wav
iemocap,04_iemocap_neutral_384.wav,neutral,1.2,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_384.wav
iemocap,04_iemocap_sad_306.wav,sad,2.3499773242630386,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_306.wav
iemocap,04_iemocap_neutral_362.wav,neutral,5.029977324263038,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_362.wav
ravdees,01-2-speech_ravdees_surprised_133.wav,surprised,3.5035374149659866,/home/amr/Desktop/KayMo/datasets/kaymodb/surprised/01-2-speech_ravdees_surprised_133.wav
emodb,0_emodb_fearful_61.wav,fearful,1.5840362811791384,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/0_emodb_fearful_61.wav
emodb,0_emodb_fearful_21.wav,fearful,1.5610430839002267,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/0_emodb_fearful_21.wav
ravdees,01-1-songs_ravdees_fearful_70.wav,fearful,4.270975056689342,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/01-1-songs_ravdees_fearful_70.wav
iemocap,04_iemocap_neutral_979.wav,neutral,3.2,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_979.wav
iemocap,04_iemocap_happy_1200.wav,happy,2.2300226757369614,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_1200.wav
ravdees,01-2-speech_ravdees_sad_15.wav,sad,4.304308390022676,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/01-2-speech_ravdees_sad_15.wav
iemocap,04_iemocap_angry_692.wav,angry,7.319954648526077,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_692.wav
iemocap,04_iemocap_happy_1169.wav,happy,2.119954648526077,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_1169.wav
iemocap,04_iemocap_angry_860.wav,angry,4.5,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_860.wav
ravdees,01-2-speech_ravdees_calm_147.wav,calm,3.3033106575963718,/home/amr/Desktop/KayMo/datasets/kaymodb/calm/01-2-speech_ravdees_calm_147.wav
iemocap,04_iemocap_happy_1623.wav,happy,2.0048979591836735,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_1623.wav
tess,03_tess_surprised_34.wav,surprised,2.102222222222222,/home/amr/Desktop/KayMo/datasets/kaymodb/surprised/03_tess_surprised_34.wav
iemocap,04_iemocap_neutral_1249.wav,neutral,4.072018140589569,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_1249.wav
ravdees,01-2-speech_ravdees_disgust_57.wav,disgust,4.037414965986395,/home/amr/Desktop/KayMo/datasets/kaymodb/disgust/01-2-speech_ravdees_disgust_57.wav
iemocap,04_iemocap_sad_245.wav,sad,2.30140589569161,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_245.wav
iemocap,04_iemocap_neutral_720.wav,neutral,2.1899773242630385,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_720.wav
tess,03_tess_happy_61.wav,happy,1.9826757369614512,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/03_tess_happy_61.wav
iemocap,04_iemocap_neutral_1067.wav,neutral,4.819954648526077,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_1067.wav
iemocap,04_iemocap_happy_545.wav,happy,2.059954648526077,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_545.wav
tess,03_tess_angry_368.wav,angry,2.1751927437641725,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/03_tess_angry_368.wav
iemocap,04_iemocap_happy_888.wav,happy,6.275011337868481,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_888.wav
ravdees,01-2-speech_ravdees_disgust_139.wav,disgust,3.53687074829932,/home/amr/Desktop/KayMo/datasets/kaymodb/disgust/01-2-speech_ravdees_disgust_139.wav
iemocap,04_iemocap_happy_333.wav,happy,2.954467120181406,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_333.wav
iemocap,04_iemocap_neutral_1044.wav,neutral,1.259954648526077,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_1044.wav
iemocap,04_iemocap_neutral_543.wav,neutral,2.68,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_543.wav
tess,03_tess_angry_144.wav,angry,1.623673469387755,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/03_tess_angry_144.wav
ravdees,01-1-songs_ravdees_sad_50.wav,sad,4.50453514739229,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/01-1-songs_ravdees_sad_50.wav
iemocap,04_iemocap_neutral_302.wav,neutral,2.519954648526077,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_302.wav
ravdees,01-1-songs_ravdees_angry_45.wav,angry,4.704716553287982,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/01-1-songs_ravdees_angry_45.wav
iemocap,04_iemocap_happy_365.wav,happy,1.6499773242630384,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_365.wav
iemocap,04_iemocap_neutral_1667.wav,neutral,2.427528344671202,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_1667.wav
iemocap,04_iemocap_neutral_1132.wav,neutral,1.98,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_1132.wav
tess,03_tess_disgust_153.wav,disgust,2.4811791383219957,/home/amr/Desktop/KayMo/datasets/kaymodb/disgust/03_tess_disgust_153.wav
iemocap,04_iemocap_angry_1045.wav,angry,1.6299773242630387,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_1045.wav
tess,03_tess_angry_166.wav,angry,1.3351020408163266,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/03_tess_angry_166.wav
iemocap,04_iemocap_sad_55.wav,sad,1.8500226757369616,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_55.wav
iemocap,04_iemocap_neutral_501.wav,neutral,1.8100226757369615,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_501.wav
iemocap,04_iemocap_neutral_681.wav,neutral,1.4900226757369615,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_681.wav
iemocap,04_iemocap_happy_1298.wav,happy,9.34,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_1298.wav
iemocap,04_iemocap_sad_252.wav,sad,2.7699773242630386,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_252.wav
ravdees,01-2-speech_ravdees_calm_84.wav,calm,3.8705668934240363,/home/amr/Desktop/KayMo/datasets/kaymodb/calm/01-2-speech_ravdees_calm_84.wav
tess,03_tess_fearful_159.wav,fearful,1.7889795918367346,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/03_tess_fearful_159.wav
iemocap,04_iemocap_angry_552.wav,angry,5.845034013605442,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_552.wav
iemocap,04_iemocap_angry_1086.wav,angry,3.9499773242630387,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_1086.wav
iemocap,04_iemocap_happy_582.wav,happy,3.0700226757369613,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_582.wav
tess,03_tess_neutral_149.wav,neutral,1.9787301587301587,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/03_tess_neutral_149.wav
iemocap,04_iemocap_happy_433.wav,happy,1.019954648526077,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_433.wav
iemocap,04_iemocap_happy_281.wav,happy,3.6700226757369614,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_281.wav
iemocap,04_iemocap_neutral_1503.wav,neutral,2.9100226757369616,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_1503.wav
tess,03_tess_happy_158.wav,happy,1.8414965986394558,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/03_tess_happy_158.wav
iemocap,04_iemocap_sad_357.wav,sad,1.7533786848072563,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_357.wav
tess,03_tess_fearful_234.wav,fearful,1.5096145124716553,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/03_tess_fearful_234.wav
savee,02_savee_sad_15.wav,sad,2.9140589569161,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/02_savee_sad_15.wav
iemocap,04_iemocap_neutral_1374.wav,neutral,1.6499773242630384,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_1374.wav
emodb,0_emodb_fearful_36.wav,fearful,3.0035827664399095,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/0_emodb_fearful_36.wav
ravdees,01-2-speech_ravdees_surprised_99.wav,surprised,3.8705668934240363,/home/amr/Desktop/KayMo/datasets/kaymodb/surprised/01-2-speech_ravdees_surprised_99.wav
tess,03_tess_disgust_250.wav,disgust,2.53124716553288,/home/amr/Desktop/KayMo/datasets/kaymodb/disgust/03_tess_disgust_250.wav
iemocap,04_iemocap_angry_256.wav,angry,1.3700226757369613,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_256.wav
tess,03_tess_disgust_245.wav,disgust,2.3579591836734695,/home/amr/Desktop/KayMo/datasets/kaymodb/disgust/03_tess_disgust_245.wav
tess,03_tess_neutral_86.wav,neutral,1.9995918367346939,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/03_tess_neutral_86.wav
ravdees,01-2-speech_ravdees_fearful_80.wav,fearful,3.47015873015873,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/01-2-speech_ravdees_fearful_80.wav
iemocap,04_iemocap_neutral_869.wav,neutral,9.753514739229026,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_869.wav
tess,03_tess_angry_313.wav,angry,1.948888888888889,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/03_tess_angry_313.wav
tess,03_tess_happy_312.wav,happy,1.9668480725623583,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/03_tess_happy_312.wav
iemocap,04_iemocap_neutral_911.wav,neutral,4.917460317460318,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_911.wav
iemocap,04_iemocap_happy_183.wav,happy,1.219954648526077,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_183.wav
ravdees,01-2-speech_ravdees_fearful_83.wav,fearful,3.9039455782312924,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/01-2-speech_ravdees_fearful_83.wav
tess,03_tess_sad_59.wav,sad,2.6606802721088436,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/03_tess_sad_59.wav
tess,03_tess_neutral_163.wav,neutral,2.0589115646258502,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/03_tess_neutral_163.wav
iemocap,04_iemocap_neutral_356.wav,neutral,2.6999546485260772,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_356.wav
ravdees,01-1-songs_ravdees_angry_81.wav,angry,4.93827664399093,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/01-1-songs_ravdees_angry_81.wav
iemocap,04_iemocap_neutral_1162.wav,neutral,3.4900226757369612,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_1162.wav
ravdees,01-1-songs_ravdees_fearful_135.wav,fearful,4.170839002267574,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/01-1-songs_ravdees_fearful_135.wav
iemocap,04_iemocap_happy_418.wav,happy,7.369886621315192,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_418.wav
iemocap,04_iemocap_happy_1376.wav,happy,4.806848072562358,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_1376.wav
ravdees,01-2-speech_ravdees_angry_74.wav,angry,3.47015873015873,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/01-2-speech_ravdees_angry_74.wav
iemocap,04_iemocap_happy_1407.wav,happy,6.520453514739229,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_1407.wav
iemocap,04_iemocap_neutral_1695.wav,neutral,2.66,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_1695.wav
tess,03_tess_neutral_300.wav,neutral,1.8891609977324264,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/03_tess_neutral_300.wav
iemocap,04_iemocap_sad_406.wav,sad,3.8899773242630387,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_406.wav
emodb,0_emodb_angry_43.wav,angry,3.1354195011337866,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/0_emodb_angry_43.wav
emodb,0_emodb_fearful_43.wav,fearful,2.0220861678004534,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/0_emodb_fearful_43.wav
ravdees,01-1-songs_ravdees_fearful_172.wav,fearful,4.037369614512472,/home/amr/Desktop/KayMo/datasets/kaymodb/fearful/01-1-songs_ravdees_fearful_172.wav
iemocap,04_iemocap_sad_721.wav,sad,4.73891156462585,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_721.wav
tess,03_tess_angry_5.wav,angry,2.1777777777777776,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/03_tess_angry_5.wav
iemocap,04_iemocap_happy_98.wav,happy,4.970022675736962,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_98.wav
iemocap,04_iemocap_sad_800.wav,sad,3.4315646258503403,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_800.wav
ravdees,01-2-speech_ravdees_angry_155.wav,angry,3.6370068027210882,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/01-2-speech_ravdees_angry_155.wav
ravdees,01-2-speech_ravdees_sad_42.wav,sad,3.570249433106576,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/01-2-speech_ravdees_sad_42.wav
tess,03_tess_surprised_162.wav,surprised,1.7194104308390024,/home/amr/Desktop/KayMo/datasets/kaymodb/surprised/03_tess_surprised_162.wav
iemocap,04_iemocap_sad_674.wav,sad,6.020770975056689,/home/amr/Desktop/KayMo/datasets/kaymodb/sad/04_iemocap_sad_674.wav
iemocap,04_iemocap_angry_393.wav,angry,3.1196371882086167,/home/amr/Desktop/KayMo/datasets/kaymodb/angry/04_iemocap_angry_393.wav
iemocap,04_iemocap_happy_1555.wav,happy,3.823718820861678,/home/amr/Desktop/KayMo/datasets/kaymodb/happy/04_iemocap_happy_1555.wav
iemocap,04_iemocap_neutral_1697.wav,neutral,2.4,/home/amr/Desktop/KayMo/datasets/kaymodb/neutral/04_iemocap_neutral_1697.wav
