dataset,filename,emotion,length,path,features
ravdees,01-2-speech_ravdees_fearful_3.wav,fearful,3.703718820861678,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/fearful/01-2-speech_ravdees_fearful_3.wav,0.4029039442539215 0.008472016081213951 2313.272822046424 1695.2203037232262 4196.996228448276 0.2622954269935345 -560.2890014648438 38.18442153930664 -9.378653526306152 8.606269836425781 -9.907608985900879 -9.230883598327637 -15.425192832946777 -11.392945289611816 -1.0083656311035156 -10.460149765014648 -11.051061630249023 6.926980972290039 -6.40584659576416 -5.735315322875977 -7.741046905517578 -3.4711666107177734 -5.298917770385742 0.32535502314567566 1.9035885334014893 5.544693946838379
emodb,0_emodb_angry_32.wav,angry,2.2193197278911563,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/angry/0_emodb_angry_32.wav,0.33273327350616455 0.07725969702005386 2234.8355405495654 1848.2054913456413 4226.785714285715 0.16240931919642856 -249.7313690185547 28.401517868041992 -14.696125030517578 1.6248223781585693 -19.82990074157715 -1.3396481275558472 -16.365861892700195 -10.443523406982422 -22.304779052734375 -11.60412883758545 -15.351844787597656 -9.690810203552246 -1.0632202625274658 9.657232284545898 0.8171997666358948 20.36565399169922 2.978557586669922 -0.4097088575363159 2.3721487522125244 4.153969764709473
ravdees,01-1-songs_ravdees_angry_178.wav,angry,4.437777777777778,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/angry/01-1-songs_ravdees_angry_178.wav,0.43692004680633545 0.016331598162651062 1968.9148467932023 1821.4916831111404 4070.2562949640287 0.16711864883093525 -493.8446044921875 26.500356674194336 -17.878496170043945 12.694116592407227 -19.504995346069336 0.04593312740325928 -6.341894149780273 -16.17120361328125 -2.7531704902648926 -7.995120048522949 -7.989907741546631 -3.545865774154663 -6.338283061981201 -1.2244681119918823 -7.0925703048706055 2.880239963531494 5.883073806762695 15.484844207763672 16.421491622924805 14.345491409301758
ravdees,01-1-songs_ravdees_calm_68.wav,calm,5.171836734693877,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/calm/01-1-songs_ravdees_calm_68.wav,0.3816225528717041 0.0161980502307415 2076.1506217007222 1804.6808330247015 3995.707947530864 0.18329234182098766 -457.3904724121094 39.538841247558594 -8.321553230285645 2.088033676147461 -8.18817138671875 -10.633550643920898 -17.605974197387695 -7.571448802947998 -19.368663787841797 9.182731628417969 -17.29241943359375 -0.3583780527114868 -6.431360244750977 -2.253403425216675 -2.5092902183532715 -5.582322120666504 -3.5638253688812256 -4.910763740539551 -10.77771282196045 -0.3515901565551758
ravdees,01-1-songs_ravdees_calm_96.wav,calm,4.838185941043084,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/calm/01-1-songs_ravdees_calm_96.wav,0.36945676803588867 0.010689370334148407 2304.0927331411717 1837.9834344973742 4453.690378289473 0.2919857627467105 -551.9706420898438 20.395748138427734 -26.261920928955078 3.429330587387085 -22.926528930664062 -10.518096923828125 -15.982935905456543 -22.151493072509766 -4.9720139503479 -9.102224349975586 -7.848787784576416 -9.997425079345703 -5.1555304527282715 1.1548941135406494 -8.248380661010742 6.14089822769165 5.3343586921691895 13.962695121765137 19.12016487121582 18.32463836669922
ravdees,01-2-speech_ravdees_sad_186.wav,sad,3.603628117913832,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/sad/01-2-speech_ravdees_sad_186.wav,0.44692498445510864 0.001474229502491653 1764.7397006430872 1911.7538181712036 3990.4590707964603 0.15161348866150443 -713.941650390625 68.56810760498047 12.658696174621582 21.426372528076172 7.057044506072998 6.460555553436279 -10.113677978515625 -4.804378509521484 0.04455810412764549 4.472328186035156 -8.964763641357422 4.087960243225098 0.29322347044944763 2.9586238861083984 -1.6386030912399292 5.964839935302734 6.69937801361084 6.623461723327637 1.8097655773162842 3.803110122680664
ravdees,01-1-songs_ravdees_fearful_27.wav,fearful,4.270929705215419,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/fearful/01-1-songs_ravdees_fearful_27.wav,0.4101785719394684 0.020329952239990234 2235.5028417343474 1826.9057181180222 4218.983208955224 0.30104725396455223 -479.7755432128906 37.1232795715332 -13.75798511505127 9.735758781433105 -4.01116418838501 -16.549161911010742 -4.842334270477295 -16.415767669677734 -18.226125717163086 5.496356964111328 -15.511054039001465 -1.583469271659851 -8.478005409240723 0.26890766620635986 -6.68822717666626 -7.605422496795654 -3.173699140548706 -3.5072476863861084 -6.657599925994873 -7.041177749633789
ravdees,01-1-songs_ravdees_angry_120.wav,angry,4.771473922902494,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/angry/01-1-songs_ravdees_angry_120.wav,0.4014771580696106 0.01620560511946678 2532.7131178618733 1863.8111446873984 4701.041666666667 0.291025390625 -479.2064514160156 17.34050178527832 -20.932552337646484 -10.30528736114502 -19.11841583251953 -9.50971508026123 -16.58913803100586 -10.106682777404785 -7.811261177062988 -8.915807723999023 -4.427226543426514 -10.825845718383789 -0.40989765524864197 -2.762197971343994 -8.702082633972168 6.630889892578125 3.7380502223968506 14.788348197937012 13.395648002624512 10.982121467590332
savee,02_savee_angry_31.wav,angry,3.3166893424036283,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/angry/02_savee_angry_31.wav,0.3809034824371338 0.010543493553996086 1019.8216504233156 1225.9759481542312 1869.0655048076924 0.05023193359375 -520.3389892578125 110.56212615966797 16.591062545776367 31.60667610168457 3.4948172569274902 -12.844574928283691 -14.177053451538086 -8.173165321350098 -14.764827728271484 -2.42356538772583 -9.57473373413086 -1.5191912651062012 -1.3125895261764526 -1.6014139652252197 4.532108783721924 -2.77205491065979 -4.27782678604126 3.0587093830108643 -1.0348789691925049 -3.2912938594818115
ravdees,01-2-speech_ravdees_happy_69.wav,happy,3.5035374149659866,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/happy/01-2-speech_ravdees_happy_69.wav,0.35571590065956116 0.0046354555524885654 1694.8783575535067 1350.8268141264477 3271.2357954545455 0.22987837357954546 -636.2708129882812 38.28519058227539 -16.85677719116211 7.185430526733398 -15.645310401916504 -4.6952290534973145 -17.501876831054688 -9.920437812805176 -7.407729148864746 -5.9394426345825195 -12.73791217803955 -2.7109551429748535 -4.418970584869385 -5.691346168518066 -2.8117194175720215 -3.8622078895568848 -7.247383117675781 -2.0048747062683105 -4.011660575866699 -0.07339701056480408
ravdees,01-1-songs_ravdees_happy_113.wav,happy,4.93827664399093,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/happy/01-1-songs_ravdees_happy_113.wav,0.3895065188407898 0.01395899523049593 2494.7434330353335 1847.5579717251608 4512.852822580645 0.29399256552419356 -503.1216735839844 20.591136932373047 -25.683704376220703 -5.024505615234375 -28.12841796875 -10.095715522766113 -15.253449440002441 -11.99078369140625 -7.269515514373779 -9.91264533996582 -4.624551773071289 -6.7544355392456055 2.4170169830322266 -2.7387216091156006 -5.904008865356445 6.966336727142334 5.359940052032471 18.5606632232666 15.299531936645508 9.78215503692627
ravdees,01-1-songs_ravdees_happy_60.wav,happy,4.3710657596371885,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/happy/01-1-songs_ravdees_happy_60.wav,0.3248977065086365 0.025142038241028786 2211.4449916200356 1554.367897402925 4049.8973540145985 0.25951257413321166 -478.8355407714844 9.462035179138184 -30.067941665649414 7.118016719818115 -28.86932945251465 -3.187074899673462 -20.041671752929688 -10.915751457214355 -6.094924449920654 -7.98482608795166 -10.866873741149902 -4.671535491943359 -4.95140266418457 -5.787766933441162 -3.057323694229126 1.7101730108261108 8.992758750915527 16.02517318725586 17.335237503051758 13.925390243530273
emodb,0_emodb_sad_4.wav,sad,2.1919727891156464,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/sad/0_emodb_sad_4.wav,0.35124483704566956 0.15808160603046417 2352.4909712783015 1880.812977337917 4450.067934782609 0.16995725769927536 -168.77383422851562 42.956111907958984 -0.05351753532886505 33.52305221557617 3.6586835384368896 10.496072769165039 -14.33190631866455 -1.8610284328460693 -2.351642370223999 4.802631378173828 1.6143385171890259 -7.7924089431762695 3.903090238571167 0.8368005156517029 -15.524168014526367 0.01930011436343193 -0.014718055725097656 -4.935952663421631 -5.606253147125244 -0.6623549461364746
ravdees,01-2-speech_ravdees_happy_24.wav,happy,3.83718820861678,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/happy/01-2-speech_ravdees_happy_24.wav,0.4272366762161255 0.03811512142419815 2629.9248467548355 1876.2730313629697 4716.796875 0.33242594401041664 -395.7563171386719 2.693509340286255 -27.444429397583008 -5.100867748260498 -12.207941055297852 -9.403515815734863 -11.142011642456055 -10.95859146118164 -2.834648609161377 -6.089852333068848 -7.1918134689331055 3.7638180255889893 8.214077949523926 14.899741172790527 11.414633750915527 6.818300724029541 -2.4870340824127197 -1.3332334756851196 -5.2129807472229 -4.579665184020996
ravdees,01-2-speech_ravdees_happy_120.wav,happy,3.2699773242630386,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/happy/01-2-speech_ravdees_happy_120.wav,0.5532034635543823 0.008960171602666378 2420.2630979354567 1937.2627805506359 4652.685072815534 0.3631911787014563 -571.1180419921875 39.73982238769531 -11.715352058410645 7.180638790130615 -2.6903183460235596 -5.656586647033691 -8.110684394836426 -9.459576606750488 -8.320429801940918 -1.3336637020111084 -7.665683269500732 -0.94578617811203 -8.550774574279785 -0.006984451320022345 -2.9283690452575684 -6.833195686340332 -4.276965618133545 -4.4297308921813965 -6.315771579742432 -2.2520344257354736
ravdees,01-2-speech_ravdees_disgust_114.wav,disgust,3.47015873015873,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/disgust/01-2-speech_ravdees_disgust_114.wav,0.5548339486122131 0.002912739757448435 2730.3882966231477 1894.200326212948 4897.434059633028 0.3866112385321101 -643.6295776367188 36.14297866821289 -1.8705525398254395 8.401063919067383 0.23318086564540863 2.095698118209839 -9.319717407226562 -5.642160892486572 -5.421415328979492 1.1974252462387085 -6.089208126068115 -2.0882620811462402 -2.4250099658966064 -0.17242982983589172 -3.221522808074951 -0.18571990728378296 -3.760704755783081 -1.7593568563461304 -4.591211795806885 -2.535787343978882
ravdees,01-2-speech_ravdees_happy_158.wav,happy,3.7704761904761903,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/happy/01-2-speech_ravdees_happy_158.wav,0.3939551115036011 0.020251864567399025 1887.6521268876609 1692.311704435418 3797.272245762712 0.14823060116525424 -464.4002380371094 50.599117279052734 -22.691864013671875 10.494380950927734 -3.253509759902954 -18.56671714782715 -12.63603401184082 -13.290485382080078 -8.239383697509766 2.2084169387817383 -8.92031192779541 -0.8743566274642944 -2.110860586166382 -3.797027587890625 -0.7763300538063049 -5.892901420593262 -4.406362056732178 -1.608510971069336 -6.114719390869141 -6.929194927215576
ravdees,01-1-songs_ravdees_fearful_6.wav,fearful,4.3710657596371885,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/fearful/01-1-songs_ravdees_fearful_6.wav,0.32628199458122253 0.008363565430045128 2373.7518257527468 1792.641182925654 4308.394160583942 0.2989992016423358 -565.9236450195312 34.230224609375 -7.943918228149414 11.809619903564453 -11.396206855773926 -11.06246566772461 -18.795787811279297 -10.459882736206055 4.625986576080322 -15.965563774108887 -10.49293327331543 6.648914813995361 -7.868550777435303 -3.3093340396881104 -0.8395188450813293 5.9155049324035645 11.212865829467773 15.67633056640625 10.34489917755127 8.90235424041748
ravdees,01-2-speech_ravdees_calm_173.wav,calm,4.638004535147393,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/calm/01-2-speech_ravdees_calm_173.wav,0.4265930950641632 0.001003054901957512 2359.7390683302606 1822.7554279772219 4285.237068965517 0.29966998922413796 -698.0997924804688 47.02456283569336 -9.1010103225708 12.555437088012695 -8.496707916259766 -11.811256408691406 -17.710607528686523 0.27038174867630005 -3.193181276321411 -3.018308162689209 -9.883439064025879 -2.038541078567505 -3.5597450733184814 -2.9041075706481934 -6.724013328552246 -5.234261989593506 -3.034885883331299 -5.544793128967285 -2.2859177589416504 -3.53735613822937
savee,02_savee_neutral_11.wav,neutral,5.332199546485261,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/neutral/02_savee_neutral_11.wav,0.496024489402771 0.0603678822517395 771.1629456031102 1125.1696978175771 1594.124251497006 0.01131818394461078 -401.6687316894531 115.88945770263672 34.965545654296875 51.724632263183594 1.7028905153274536 -14.737985610961914 -18.88041114807129 8.082854270935059 -6.747066497802734 2.6138665676116943 -1.3246359825134277 -2.404123067855835 3.7050511837005615 10.988838195800781 -6.406967639923096 4.719677448272705 -1.1592339277267456 -3.3413825035095215 -0.40791448950767517 -0.6130182147026062
savee,02_savee_disgust_36.wav,disgust,2.8034920634920635,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/disgust/02_savee_disgust_36.wav,0.42865103483200073 0.008659858256578445 668.1093175086874 1014.68459321353 1112.0383522727273 0.02440851384943182 -570.237060546875 146.76300048828125 13.882559776306152 11.890372276306152 0.8176506161689758 -8.686266899108887 -3.643695592880249 -3.224936008453369 -14.39224624633789 -2.5917270183563232 -1.9965064525604248 6.437903881072998 -2.560751438140869 -5.6140947341918945 7.115023612976074 -0.26393306255340576 -3.2349138259887695 6.146439075469971 -0.633152425289154 -5.818155288696289
ravdees,01-1-songs_ravdees_fearful_87.wav,fearful,4.6046258503401365,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/fearful/01-1-songs_ravdees_fearful_87.wav,0.4359334707260132 0.006422646809369326 2002.9214766650637 1813.0984410027877 3953.070746527778 0.18483140733506945 -561.1319580078125 50.91672897338867 -1.6917849779129028 17.803504943847656 -8.197408676147461 -10.94720458984375 -2.877088785171509 -3.8784141540527344 -3.4980669021606445 1.9349795579910278 -8.080766677856445 2.4399566650390625 -3.70764422416687 -1.875679850578308 -2.7579689025878906 -3.1221961975097656 -1.2523767948150635 -0.7595293521881104 -4.993934631347656 -2.814210891723633
ravdees,01-1-songs_ravdees_happy_156.wav,happy,4.337687074829932,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/happy/01-1-songs_ravdees_happy_156.wav,0.42843323945999146 0.005451062228530645 1623.8381308943444 1568.3110912028583 3282.571231617647 0.12344898897058823 -603.5532836914062 60.46372985839844 -9.51362133026123 30.598770141601562 -4.476204872131348 -9.416261672973633 -2.123718738555908 0.467507541179657 1.2196398973464966 3.2654507160186768 2.5908703804016113 5.37694787979126 -1.4177930355072021 7.1720709800720215 -6.419644832611084 4.322193145751953 0.0404413603246212 -1.0767842531204224 -2.918217420578003 1.8840779066085815
ravdees,01-2-speech_ravdees_fearful_138.wav,fearful,3.3700226757369616,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/fearful/01-2-speech_ravdees_fearful_138.wav,0.44829419255256653 0.0030707677360624075 2580.171052674725 1804.8251768054458 4599.572523584906 0.35750479068396224 -638.2234497070312 28.581941604614258 -4.445338249206543 8.222733497619629 -10.704976081848145 -9.947698593139648 -20.473764419555664 -0.7345951795578003 -7.720203399658203 -6.528357028961182 -5.639584541320801 0.0019270641496405005 -7.062865257263184 -3.6465325355529785 -7.963881015777588 -2.019050121307373 -5.133871555328369 -1.3596378564834595 -1.1443794965744019 1.3433506488800049
ravdees,01-2-speech_ravdees_happy_119.wav,happy,3.2365986394557824,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/happy/01-2-speech_ravdees_happy_119.wav,0.545031726360321 0.014986193738877773 2537.0644340844933 1847.2014447457507 4630.744485294118 0.3637886795343137 -539.64013671875 33.38713073730469 -13.192974090576172 2.2595503330230713 -8.065574645996094 -9.399598121643066 -7.729519844055176 -12.91048812866211 -10.871670722961426 -0.37242013216018677 -9.763152122497559 -2.613974094390869 -10.33564281463623 -2.3540403842926025 -6.230747699737549 -6.23177433013916 -4.24439001083374 -2.996164321899414 -6.965500354766846 -2.8425934314727783
savee,02_savee_disgust_24.wav,disgust,3.0398639455782313,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/disgust/02_savee_disgust_24.wav,0.5099575519561768 0.12458798289299011 1007.9995691882175 1118.0184687601618 1767.9276315789473 0.02793482730263158 -322.5669250488281 84.96057891845703 21.081504821777344 22.18920135498047 -1.0988712310791016 11.363425254821777 -12.95273208618164 -1.35596764087677 -3.4343936443328857 -3.5375254154205322 -2.327157497406006 2.5498719215393066 -0.16108669340610504 -0.1300186961889267 -3.037505865097046 -1.3439512252807617 -1.8666858673095703 -0.4690595865249634 -0.8962631225585938 2.040357828140259
ravdees,01-2-speech_ravdees_calm_26.wav,calm,3.6369614512471657,/Users/amrmkayid/Desktop/KayMo/datasets/kaymodb/calm/01-2-speech_ravdees_calm_26.wav,0.4010396897792816 0.0005767274415120482 2191.798343899203 1539.650928548316 3924.5476973684213 0.2985411526864035 -797.963623046875 38.678504943847656 0.9776355624198914 11.214479446411133 -7.4442620277404785 -3.378509521484375 -16.009008407592773 -4.315703392028809 -3.5820586681365967 -2.3508188724517822 -8.535385131835938 -0.4301336109638214 -5.799044609069824 -4.380043983459473 -4.620503902435303 -2.1621146202087402 -2.9598350524902344 -4.2137532234191895 -4.047006130218506 -0.548541784286499
